Name,Year,Miles,Price,model_avg_price,model_listing_count,Age,AgeBand,MileageBand,price_zscore
Buick LaCrosse,2014,67121,17990,18705.78947368421,19,9,8-10,60-80k,-0.47823903177004334
Chevrolet Sonic,2015,65789,13990,14630.90909090909,44,8,6-8,60-80k,-0.9826250971971029
Kia Soul,2016,25417,17990,17106.064516129034,124,7,6-8,20-40k,-0.47823903177004334
Subaru Outback,2017,71266,21990,25362.21153846154,52,6,4-6,60-80k,0.026147033657016195
Honda CR-V,2020,48753,26103,21022.757009345794,107,3,2-4,40-60k,0.5447820054323902
Nissan Altima,2016,72466,16990,19293.97340425532,188,7,6-8,60-80k,-0.6043355481268082
Honda HR-V,2016,57017,19990,22338.0,43,7,6-8,40-60k,-0.22604599905651357
Toyota Tundra Double Cab,2019,40922,36803,30193.25,4,4,2-4,40-60k,1.8940147304497743
Chrysler,2018,39000,23990,20993.80612244898,98,5,4-6,20-40k,0.278340066370546
Kia Optima,2015,82380,15590,17867.048076923078,104,8,6-8,80-100k,-0.780870671026279
MAZDA MX- Miata,2010,25415,19990,22241.28205128205,39,13,10-15,20-40k,-0.22604599905651357
Kia Soul,2015,33500,15990,17106.064516129034,124,8,6-8,20-40k,-0.7304320644835731
Hyundai Elantra GT,2019,45415,19990,16761.428571428572,7,4,2-4,40-60k,-0.22604599905651357
Hyundai Sonata,2016,89366,15990,16759.738562091505,153,7,6-8,80-100k,-0.7304320644835731
Dodge Charger,2016,90917,19990,27191.571428571428,35,7,6-8,80-100k,-0.22604599905651357
Jeep Gladiator,2020,53823,40651,42513.0,7,3,2-4,40-60k,2.3792341253906057
Toyota Corolla,2020,61509,19990,18560.486988847584,269,3,2-4,60-80k,-0.22604599905651357
Honda CR-V,2019,51434,26993,21022.757009345794,107,4,2-4,40-60k,0.6570079049899109
Hyundai Sonata,2016,5579,21590,16759.738562091505,153,7,6-8,0-20k,-0.02429157288568976
Subaru Outback,2021,47055,26865,25362.21153846154,52,2,0-2,40-60k,0.640867550896245
Pontiac Solstice,2009,43927,19590,20290.0,2,14,10-15,40-60k,-0.2764846055992195
Chevrolet Cruze,2014,52365,15990,15992.5,80,9,8-10,40-60k,-0.7304320644835731
Chevrolet Equinox,2015,90962,15590,19319.105263157893,171,8,6-8,80-100k,-0.780870671026279
Hyundai Elantra,2015,65759,14990,17041.33846153846,195,8,6-8,60-80k,-0.856528580840338
Ford Edge,2021,42144,27993,20629.243243243243,74,2,0-2,40-60k,0.7831044213466758
Buick Verano,2016,61593,15990,16710.0,15,7,6-8,60-80k,-0.7304320644835731
Volkswagen Jetta,2014,85380,14590,17068.442477876106,113,9,8-10,80-100k,-0.9069671873830439
Chevrolet Camaro,2020,44930,37993,26673.675324675325,77,3,2-4,40-60k,2.0440695849143244
Volkswagen Jetta,2021,38515,19990,17068.442477876106,113,2,0-2,20-40k,-0.22604599905651357
Hyundai Sonata,2012,74612,14590,16759.738562091505,153,11,10-15,60-80k,-0.9069671873830439
Toyota Corolla,2015,80267,15990,18560.486988847584,269,8,6-8,80-100k,-0.7304320644835731
Jeep Cherokee,2017,66806,20990,21467.63829787234,141,6,4-6,60-80k,-0.09994948269974868
Honda Civic,2014,92333,14990,18925.32380952381,210,9,8-10,80-100k,-0.856528580840338
Chrysler,2020,48332,27303,20993.80612244898,98,3,2-4,40-60k,0.696097825060508
Volkswagen Golf,2017,101484,15990,17881.666666666668,24,6,4-6,100-130k,-0.7304320644835731
Jeep Cherokee,2021,40661,27293,21467.63829787234,141,2,0-2,40-60k,0.6948368598969403
Toyota Corolla,2018,32642,19990,18560.486988847584,269,5,4-6,20-40k,-0.22604599905651357
Jeep Compass,2018,69500,21590,20590.543103448275,116,5,4-6,60-80k,-0.02429157288568976
Ford Fusion,2018,100568,19990,18113.032,125,5,4-6,100-130k,-0.22604599905651357
MAZDA CX-,2017,90768,19590,23001.7,140,6,4-6,80-100k,-0.2764846055992195
Nissan Murano,2020,48523,29993,23491.560606060608,66,3,2-4,40-60k,1.0352974540602056
Jeep Cherokee,2019,76998,20990,21467.63829787234,141,4,2-4,60-80k,-0.09994948269974868
Honda Fit,2019,43116,20990,17112.222222222223,54,4,2-4,40-60k,-0.09994948269974868
Hyundai Accent,2018,59978,15990,15905.254237288136,59,5,4-6,40-60k,-0.7304320644835731
Jeep Cherokee,2014,39673,18990,21467.63829787234,141,9,8-10,20-40k,-0.35214251541327846
Chevrolet Camaro,2011,51405,24990,26673.675324675325,77,12,10-15,40-60k,0.4044365827273108
MINI Convertible,2016,52320,22990,21253.157894736843,19,7,6-8,40-60k,0.15224355001378106
Honda CR-V,2020,49432,25899,21022.757009345794,107,3,2-4,40-60k,0.5190583160956102
Honda Civic,2019,41448,23590,18925.32380952381,210,4,2-4,40-60k,0.22790145982784
Dodge Grand Caravan Passenger,2018,84605,17990,18365.342465753423,73,5,4-6,80-100k,-0.47823903177004334
Mitsubishi Mirage,2014,67035,12990,15890.0,22,9,8-10,60-80k,-1.1087216135538678
Honda Accord,2014,97516,17590,20338.34351145038,131,9,8-10,80-100k,-0.5286776383127493
Nissan Versa,2016,57458,14990,15995.263157894737,95,7,6-8,40-60k,-0.856528580840338
Toyota Corolla,2022,4316,24990,18560.486988847584,269,1,0-2,0-20k,0.4044365827273108
Chrysler,2021,40313,25928,20993.80612244898,98,2,0-2,40-60k,0.5227151150699563
Jeep Cherokee,2016,67600,18590,21467.63829787234,141,7,6-8,60-80k,-0.4025811219559844
Honda Civic,2013,101224,14590,18925.32380952381,210,10,8-10,100-130k,-0.9069671873830439
Hyundai Elantra,2020,60413,19590,17041.33846153846,195,3,2-4,60-80k,-0.2764846055992195
Ford Fusion,2018,42292,19590,18113.032,125,5,4-6,40-60k,-0.2764846055992195
Honda Civic,2013,74873,15590,18925.32380952381,210,10,8-10,60-80k,-0.780870671026279
Toyota Corolla Hatchback,2021,21867,26700,24646.666666666668,9,2,0-2,20-40k,0.6200616256973788
Lexus IS,2015,69247,24590,23340.0,28,8,6-8,60-80k,0.3539979761846049
Hyundai Accent,2016,59690,14590,15905.254237288136,59,7,6-8,40-60k,-0.9069671873830439
Volkswagen Jetta SportWagen,2013,98401,15590,16603.333333333332,15,10,8-10,80-100k,-0.780870671026279
Honda Pilot,2019,52482,31155,25763.433333333334,30,4,2-4,40-60k,1.1818216060667663
Toyota Corolla,2019,27565,20590,18560.486988847584,269,4,2-4,20-40k,-0.15038808924245464
Chevrolet Spark,2019,70098,14990,15980.290909090909,55,4,2-4,60-80k,-0.856528580840338
GMC Terrain,2017,57505,20990,21643.57627118644,59,6,4-6,40-60k,-0.09994948269974868
MINI Roadster,2013,41782,21590,18030.0,5,10,8-10,40-60k,-0.02429157288568976
Toyota Corolla,2011,99520,13590,18560.486988847584,269,12,10-15,80-100k,-1.0330637037398087
Chrysler,2021,46612,25589,20993.80612244898,98,2,0-2,40-60k,0.479968396025013
Dodge Charger,2018,91762,21990,27191.571428571428,35,5,4-6,80-100k,0.026147033657016195
Toyota Avalon,2010,42843,18990,23526.363636363636,22,13,10-15,40-60k,-0.35214251541327846
BMW  Series,2014,65044,23590,25277.301587301587,126,9,8-10,60-80k,0.22790145982784
Kia Forte,2017,47475,14990,17017.92156862745,102,6,4-6,40-60k,-0.856528580840338
Nissan Murano,2018,53666,21990,23491.560606060608,66,5,4-6,40-60k,0.026147033657016195
INFINITI Q,2017,63732,24590,25347.133333333335,30,6,4-6,60-80k,0.3539979761846049
Jeep Wrangler,2012,82387,22590,26477.5,32,11,10-15,80-100k,0.10180494347107512
BMW i,2014,56888,17990,20447.894736842107,38,9,8-10,40-60k,-0.47823903177004334
Jeep Wrangler,2015,83486,24590,26477.5,32,8,6-8,80-100k,0.3539979761846049
BMW X,2017,46431,24990,28257.918032786885,61,6,4-6,40-60k,0.4044365827273108
Chevrolet Spark EV,2015,31252,15990,15332.857142857143,14,8,6-8,20-40k,-0.7304320644835731
Ford Focus,2014,33519,15590,14996.451612903225,93,9,8-10,20-40k,-0.780870671026279
Honda CR-V,2013,101441,16590,21022.757009345794,107,10,8-10,100-130k,-0.6547741546695142
Chevrolet Trax,2020,26923,19990,18076.951219512193,82,3,2-4,20-40k,-0.22604599905651357
Ford Focus,2014,47650,14990,14996.451612903225,93,9,8-10,40-60k,-0.856528580840338
Chrysler Pacifica,2019,68394,27228,26151.657142857144,35,4,2-4,60-80k,0.6866405863337507
Volkswagen Tiguan,2012,62459,15990,20451.456140350878,57,11,10-15,60-80k,-0.7304320644835731
Cadillac SRX,2012,50730,19990,20345.555555555555,9,11,10-15,40-60k,-0.22604599905651357
Toyota Camry Hybrid,2019,40442,28989,29523.222222222223,9,4,2-4,40-60k,0.9086965516380135
Ford Fusion,2014,90303,15590,18113.032,125,9,8-10,80-100k,-0.780870671026279
Ford Taurus,2012,52278,16990,17145.555555555555,18,11,10-15,40-60k,-0.6043355481268082
Chevrolet Traverse,2021,41113,33598,27964.304347826088,46,2,0-2,40-60k,1.4898753955263428
Volvo S,2015,73180,17990,22542.380952380954,21,8,6-8,60-80k,-0.47823903177004334
Nissan Altima,2016,86131,15990,19293.97340425532,188,7,6-8,80-100k,-0.7304320644835731
Subaru Outback,2021,45596,26347,25362.21153846154,52,2,0-2,40-60k,0.5755495554234408
Toyota Camry,2017,84557,17990,20721.41134751773,141,6,4-6,80-100k,-0.47823903177004334
MINI Hardtop,2013,52141,16990,16547.14285714286,14,10,8-10,40-60k,-0.6043355481268082
MAZDA MX- Miata RF,2017,50939,24990,25140.0,4,6,4-6,40-60k,0.4044365827273108
Honda Civic,2013,54904,16590,18925.32380952381,210,10,8-10,40-60k,-0.6547741546695142
Volkswagen Beetle,2012,50708,18590,20275.0,40,11,10-15,40-60k,-0.4025811219559844
Volkswagen Golf GTI,2017,59647,21990,23106.129032258064,31,6,4-6,40-60k,0.026147033657016195
Nissan Rogue,2017,102989,18590,20382.880165289258,242,6,4-6,100-130k,-0.4025811219559844
MINI Hardtop,2013,75298,14590,16547.14285714286,14,10,8-10,60-80k,-0.9069671873830439
Toyota Camry,2017,50621,20990,20721.41134751773,141,6,4-6,40-60k,-0.09994948269974868
Volkswagen Jetta,2016,59944,20590,17068.442477876106,113,7,6-8,40-60k,-0.15038808924245464
Honda Civic,2012,59637,14990,18925.32380952381,210,11,10-15,40-60k,-0.856528580840338
MAZDA CX-,2016,93876,18590,23001.7,140,7,6-8,80-100k,-0.4025811219559844
Kia Optima,2013,57604,15990,17867.048076923078,104,10,8-10,40-60k,-0.7304320644835731
Toyota Corolla,2012,63248,16590,18560.486988847584,269,11,10-15,60-80k,-0.6547741546695142
Jeep Renegade,2018,23242,21990,20176.3661971831,71,5,4-6,20-40k,0.026147033657016195
Volkswagen Passat,2015,80908,14990,18311.052631578947,76,8,6-8,80-100k,-0.856528580840338
Volkswagen Golf SportWagen,2015,55278,17990,20065.0,8,8,6-8,40-60k,-0.47823903177004334
Volkswagen Jetta,2013,83288,15990,17068.442477876106,113,10,8-10,80-100k,-0.7304320644835731
Nissan Rogue,2020,40095,25688,20382.880165289258,242,3,2-4,40-60k,0.4924519511443327
Toyota Camry,2019,36186,23990,20721.41134751773,141,4,2-4,20-40k,0.278340066370546
Kia Soul,2014,55256,14990,17106.064516129034,124,9,8-10,40-60k,-0.856528580840338
Chevrolet Equinox,2015,104141,15990,19319.105263157893,171,8,6-8,100-130k,-0.7304320644835731
Ford EcoSport,2019,5995,21990,19908.256756756757,74,4,2-4,0-20k,0.026147033657016195
Chevrolet Trax,2016,62066,17590,18076.951219512193,82,7,6-8,60-80k,-0.5286776383127493
Nissan Versa,2014,45770,13990,15995.263157894737,95,9,8-10,40-60k,-0.9826250971971029
Chevrolet Traverse,2021,38255,33775,27964.304347826088,46,2,0-2,20-40k,1.5121944789214903
Kia Forte,2016,66781,13990,17017.92156862745,102,7,6-8,60-80k,-0.9826250971971029
Mercedes-Benz B-Class,2017,29078,23590,23290.0,2,6,4-6,20-40k,0.22790145982784
Chevrolet Spark,2021,3862,19590,15980.290909090909,55,2,0-2,0-20k,-0.2764846055992195
Chevrolet Malibu,2018,71458,18590,19288.927536231884,69,5,4-6,60-80k,-0.4025811219559844
Jeep Wrangler Unlimited,2020,46230,33645,35153.86666666667,15,3,2-4,40-60k,1.4958019317951108
Nissan Versa,2018,54877,15990,15995.263157894737,95,5,4-6,40-60k,-0.7304320644835731
MAZDA MX- Miata,2014,14359,23590,22241.28205128205,39,9,8-10,0-20k,0.22790145982784
GMC Sierra  Regular Cab,2014,79522,23990,23523.333333333332,3,9,8-10,60-80k,0.278340066370546
Cadillac ATS,2015,24000,22590,22034.444444444445,18,8,6-8,20-40k,0.10180494347107512
Toyota RAV,2017,29947,24990,23160.708333333332,72,6,4-6,20-40k,0.4044365827273108
Buick Encore,2019,41152,20590,18820.149425287356,87,4,2-4,40-60k,-0.15038808924245464
Honda Accord,2019,39322,24990,20338.34351145038,131,4,2-4,20-40k,0.4044365827273108
Hyundai Genesis,2016,97463,20590,21735.454545454544,11,7,6-8,80-100k,-0.15038808924245464
Volkswagen Jetta,2014,46119,18590,17068.442477876106,113,9,8-10,40-60k,-0.4025811219559844
Hyundai Veloster,2013,95153,14990,17090.3125,32,10,8-10,80-100k,-0.856528580840338
Nissan Rogue Select,2015,41665,17990,16376.666666666666,15,8,6-8,40-60k,-0.47823903177004334
Nissan Versa Note,2016,51528,15590,14502.5,16,7,6-8,40-60k,-0.780870671026279
Honda Odyssey,2015,100700,22590,26213.423076923078,26,8,6-8,100-130k,0.10180494347107512
Ford Focus,2018,64566,14990,14996.451612903225,93,5,4-6,60-80k,-0.856528580840338
MAZDA CX-,2018,29594,24990,23001.7,140,5,4-6,20-40k,0.4044365827273108
Chevrolet Cruze,2017,34880,18990,15992.5,80,6,4-6,20-40k,-0.35214251541327846
Hyundai Elantra,2013,37314,16590,17041.33846153846,195,10,8-10,20-40k,-0.6547741546695142
Chevrolet Cruze,2017,39794,18590,15992.5,80,6,4-6,20-40k,-0.4025811219559844
Honda Fit,2015,52927,16990,17112.222222222223,54,8,6-8,40-60k,-0.6043355481268082
Volkswagen Jetta,2012,82738,13590,17068.442477876106,113,11,10-15,80-100k,-1.0330637037398087
MAZDA MX- Miata,2016,4922,23990,22241.28205128205,39,7,6-8,0-20k,0.278340066370546
Volkswagen CC,2012,93813,13590,16275.714285714286,14,11,10-15,80-100k,-1.0330637037398087
Honda Accord,2011,60639,15990,20338.34351145038,131,12,10-15,60-80k,-0.7304320644835731
Honda Accord,2013,73819,17990,20338.34351145038,131,10,8-10,60-80k,-0.47823903177004334
Chrysler,2017,83703,16590,20993.80612244898,98,6,4-6,80-100k,-0.6547741546695142
Ford Focus,2014,15917,15990,14996.451612903225,93,9,8-10,0-20k,-0.7304320644835731
Toyota Yaris,2014,96630,13990,16685.238095238095,21,9,8-10,80-100k,-0.9826250971971029
Nissan Pathfinder,2016,99280,16590,22727.11111111111,36,7,6-8,80-100k,-0.6547741546695142
Chevrolet Trax,2020,16479,21590,18076.951219512193,82,3,2-4,0-20k,-0.02429157288568976
Hyundai Elantra,2013,24694,17590,17041.33846153846,195,10,8-10,20-40k,-0.5286776383127493
Kia Soul,2013,48511,14990,17106.064516129034,124,10,8-10,40-60k,-0.856528580840338
Nissan Altima,2020,42191,25468,19293.97340425532,188,3,2-4,40-60k,0.4647107175458445
Buick LaCrosse,2016,14872,23990,18705.78947368421,19,7,6-8,0-20k,0.278340066370546
Nissan Altima,2021,47215,27603,19293.97340425532,188,2,0-2,40-60k,0.7339267799675375
Honda Accord,2011,87648,14990,20338.34351145038,131,12,10-15,80-100k,-0.856528580840338
Kia Forte,2020,21177,21990,17017.92156862745,102,3,2-4,20-40k,0.026147033657016195
MAZDA CX-,2016,14356,22590,23001.7,140,7,6-8,0-20k,0.10180494347107512
Kia Forte,2016,100375,13590,17017.92156862745,102,7,6-8,100-130k,-1.0330637037398087
Toyota Corolla,2014,47387,16990,18560.486988847584,269,9,8-10,40-60k,-0.6043355481268082
Honda Accord,2012,72716,16590,20338.34351145038,131,11,10-15,60-80k,-0.6547741546695142
MAZDA CX-,2021,41814,29149,23001.7,140,2,0-2,40-60k,0.9288719942550959
Hyundai Elantra,2014,88880,13590,17041.33846153846,195,9,8-10,80-100k,-1.0330637037398087
MAZDA CX-,2021,49858,27635,23001.7,140,2,0-2,40-60k,0.7379618684909539
FIAT L,2018,25541,18990,16690.0,12,5,4-6,20-40k,-0.35214251541327846
Hyundai Tucson,2016,67346,19990,20007.2,70,7,6-8,60-80k,-0.22604599905651357
Nissan Murano,2019,32607,24590,23491.560606060608,66,4,2-4,20-40k,0.3539979761846049
Volkswagen Eos,2014,25639,23590,18390.0,4,9,8-10,20-40k,0.22790145982784
Nissan Rogue Sport,2017,45618,19590,20399.048387096773,62,6,4-6,40-60k,-0.2764846055992195
Scion FR-S,2016,91871,20990,21732.85714285714,7,7,6-8,80-100k,-0.09994948269974868
Chevrolet Camaro,2020,51805,35589,26673.675324675325,77,3,2-4,40-60k,1.7409335595926618
Hyundai Venue,2022,9410,23990,21417.8,20,1,0-2,0-20k,0.278340066370546
Honda Civic,2014,39268,18990,18925.32380952381,210,9,8-10,20-40k,-0.35214251541327846
Nissan Murano,2020,60997,25503,23491.560606060608,66,3,2-4,60-80k,0.46912409561833124
Kia Soul,2013,5979,17990,17106.064516129034,124,10,8-10,0-20k,-0.47823903177004334
MAZDA MAZDA,2018,36975,21990,17840.6338028169,142,5,4-6,20-40k,0.026147033657016195
Kia Rio,2016,51895,14590,16682.0,35,7,6-8,40-60k,-0.9069671873830439
Mercedes-Benz E-Class,2012,39526,24990,24882.30769230769,26,11,10-15,20-40k,0.4044365827273108
Ford Edge,2020,94326,22990,20629.243243243243,74,3,2-4,80-100k,0.15224355001378106
Subaru Crosstrek,2018,79327,24590,24538.548387096773,31,5,4-6,60-80k,0.3539979761846049
Kia Optima,2016,85838,15590,17867.048076923078,104,7,6-8,80-100k,-0.780870671026279
Nissan Altima,2015,24933,17990,19293.97340425532,188,8,6-8,20-40k,-0.47823903177004334
Toyota Corolla Hatchback,2019,70587,23590,24646.666666666668,9,4,2-4,60-80k,0.22790145982784
Hyundai Sonata,2018,46462,18590,16759.738562091505,153,5,4-6,40-60k,-0.4025811219559844
Volkswagen Golf GTI,2015,79031,19590,23106.129032258064,31,8,6-8,60-80k,-0.2764846055992195
Kia Optima,2016,83827,18590,17867.048076923078,104,7,6-8,80-100k,-0.4025811219559844
Ford Fusion,2019,46901,22990,18113.032,125,4,2-4,40-60k,0.15224355001378106
Chrysler,2015,57520,20990,20993.80612244898,98,8,6-8,40-60k,-0.09994948269974868
Chevrolet Trax,2019,53983,17990,18076.951219512193,82,4,2-4,40-60k,-0.47823903177004334
Subaru Outback,2015,55476,21590,25362.21153846154,52,8,6-8,40-60k,-0.02429157288568976
Hyundai Sonata,2018,57841,17990,16759.738562091505,153,5,4-6,40-60k,-0.47823903177004334
Honda Pilot,2016,89312,24590,25763.433333333334,30,7,6-8,80-100k,0.3539979761846049
Nissan Versa,2017,95320,12990,15995.263157894737,95,6,4-6,80-100k,-1.1087216135538678
Hyundai Elantra,2013,68776,13590,17041.33846153846,195,10,8-10,60-80k,-1.0330637037398087
Hyundai Elantra,2018,21446,18590,17041.33846153846,195,5,4-6,20-40k,-0.4025811219559844
Jeep Cherokee,2018,100916,16990,21467.63829787234,141,5,4-6,100-130k,-0.6043355481268082
Honda Pilot,2015,75441,22590,25763.433333333334,30,8,6-8,60-80k,0.10180494347107512
Chevrolet Spark,2014,53955,14590,15980.290909090909,55,9,8-10,40-60k,-0.9069671873830439
Hyundai Kona,2018,56620,22590,22149.1,30,5,4-6,40-60k,0.10180494347107512
Honda Civic,2019,36510,23590,18925.32380952381,210,4,2-4,20-40k,0.22790145982784
Toyota Prius,2013,80161,16990,19496.666666666668,60,10,8-10,80-100k,-0.6043355481268082
Chrysler,2016,57044,16590,20993.80612244898,98,7,6-8,40-60k,-0.6547741546695142
Toyota C-HR,2018,86134,19990,23407.366666666665,30,5,4-6,80-100k,-0.22604599905651357
Chevrolet Sonic,2015,66231,13990,14630.90909090909,44,8,6-8,60-80k,-0.9826250971971029
Volkswagen Jetta SportWagen,2013,84054,15990,16603.333333333332,15,10,8-10,80-100k,-0.7304320644835731
Jeep Compass,2014,70829,14990,20590.543103448275,116,9,8-10,60-80k,-0.856528580840338
Jeep Compass,2015,105122,14590,20590.543103448275,116,8,6-8,100-130k,-0.9069671873830439
Chevrolet Sonic,2016,87982,14590,14630.90909090909,44,7,6-8,80-100k,-0.9069671873830439
MAZDA MAZDA,2011,92644,12990,17840.6338028169,142,12,10-15,80-100k,-1.1087216135538678
Honda CR-V,2015,101771,17990,21022.757009345794,107,8,6-8,100-130k,-0.47823903177004334
Honda CR-V,2016,36043,22990,21022.757009345794,107,7,6-8,20-40k,0.15224355001378106
Honda CR-V,2014,70442,17990,21022.757009345794,107,9,8-10,60-80k,-0.47823903177004334
Honda Accord,2010,77277,15590,20338.34351145038,131,13,10-15,60-80k,-0.780870671026279
Chevrolet Cruze,2017,75196,16990,15992.5,80,6,4-6,60-80k,-0.6043355481268082
Nissan Rogue,2014,93965,15590,20382.880165289258,242,9,8-10,80-100k,-0.780870671026279
Ford Fiesta,2017,41064,14990,14645.737704918032,61,6,4-6,40-60k,-0.856528580840338
Ford Fusion,2010,72864,13990,18113.032,125,13,10-15,60-80k,-0.9826250971971029
Hyundai Elantra,2017,81182,14990,17041.33846153846,195,6,4-6,80-100k,-0.856528580840338
Hyundai Sonata,2018,87457,18990,16759.738562091505,153,5,4-6,80-100k,-0.35214251541327846
FIAT,2012,73444,11990,14531.935483870968,31,11,10-15,60-80k,-1.2348181299106327
Volkswagen Jetta,2015,66975,14990,17068.442477876106,113,8,6-8,60-80k,-0.856528580840338
MAZDA CX-,2016,50161,19990,23001.7,140,7,6-8,40-60k,-0.22604599905651357
Volkswagen Golf GTI,2015,49615,21990,23106.129032258064,31,8,6-8,40-60k,0.026147033657016195
Volkswagen Jetta,2021,37750,20990,17068.442477876106,113,2,0-2,20-40k,-0.09994948269974868
Hyundai Tucson,2015,73396,15990,20007.2,70,8,6-8,60-80k,-0.7304320644835731
Hyundai Sonata,2019,37060,20590,16759.738562091505,153,4,2-4,20-40k,-0.15038808924245464
Jeep Renegade,2016,91423,16990,20176.3661971831,71,7,6-8,80-100k,-0.6043355481268082
Ford Escape,2020,20009,24590,19376.448,125,3,2-4,20-40k,0.3539979761846049
MAZDA MX- Miata,2013,40622,20990,22241.28205128205,39,10,8-10,40-60k,-0.09994948269974868
FIAT,2012,35802,15590,14531.935483870968,31,11,10-15,20-40k,-0.780870671026279
BMW X,2012,44974,22590,28257.918032786885,61,11,10-15,40-60k,0.10180494347107512
Nissan Rogue,2018,52750,19990,20382.880165289258,242,5,4-6,40-60k,-0.22604599905651357
Chevrolet Cruze,2014,61225,14590,15992.5,80,9,8-10,60-80k,-0.9069671873830439
Chevrolet Cruze,2014,99151,12990,15992.5,80,9,8-10,80-100k,-1.1087216135538678
